ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
ITEM: ATOMS id type x y z fx fy fz 
2162 1 1.8075 34.3425 7.68289e-16 1.05471e-15 -2.52819e-14 7.10109e-15 
2164 1 7.51796e-16 34.3425 1.8075 6.67522e-15 -2.51604e-14 1.72085e-15 
2166 1 5.4225 34.3425 7.68491e-16 2.87964e-16 -2.52819e-14 7.16788e-15 
2168 1 3.615 34.3425 1.8075 -1.2013e-16 -2.62255e-14 1.23512e-15 
2170 1 9.0375 34.3425 8.17498e-16 4.86243e-15 -2.58855e-14 7.30666e-15 
2172 1 7.23 34.3425 1.8075 -2.14932e-15 -2.63123e-14 1.29063e-15 
2174 1 12.6525 34.3425 8.19652e-16 2.81025e-16 -2.53027e-14 7.14706e-15 
2176 1 10.845 34.3425 1.8075 -5.38068e-15 -2.6857e-14 1.76248e-15 
2178 1 16.2675 34.3425 8.24499e-16 4.6213e-15 -2.59237e-14 7.32747e-15 
2180 1 14.46 34.3425 1.8075 -2.81025e-16 -2.63383e-14 1.13277e-15 
201 1 7.1733e-16 7.24869e-16 3.615 6.99441e-15 7.02216e-15 -2.56739e-16 
202 1 1.8075 1.8075 3.615 1.38778e-15 1.14665e-15 -3.00107e-16 
203 1 1.8075 7.2285e-16 5.4225 1.30451e-15 6.54771e-15 6.21031e-16 
204 1 7.16253e-16 1.8075 5.4225 5.93969e-15 1.92901e-15 6.52256e-16 
205 1 3.615 7.32409e-16 3.615 -1.14492e-16 7.02216e-15 -1.249e-16 
206 1 5.4225 1.8075 3.615 1.43982e-16 1.19349e-15 -1.21431e-16 
207 1 5.4225 7.08713e-16 5.4225 2.94903e-16 6.55032e-15 7.97973e-16 
208 1 3.615 1.8075 5.4225 -7.15573e-17 1.41553e-15 9.71445e-17 
209 1 7.23 7.28101e-16 3.615 -2.14629e-15 7.04992e-15 -4.16334e-17 
210 1 9.0375 1.8075 3.615 6.09235e-15 1.83187e-15 -1.8735e-16 
211 1 9.0375 7.62567e-16 5.4225 5.4054e-15 6.63358e-15 7.84095e-16 
212 1 7.23 1.8075 5.4225 -2.21047e-15 1.44329e-15 1.31839e-16 
213 1 10.845 7.73338e-16 3.615 -5.43142e-15 7.16094e-15 -1.04083e-16 
214 1 12.6525 1.8075 3.615 2.28983e-16 1.249e-15 -1.19696e-16 
215 1 12.6525 7.66875e-16 5.4225 3.7817e-16 6.57807e-15 8.18789e-16 
216 1 10.845 1.8075 5.4225 -6.04594e-15 2.10942e-15 1.04083e-16 
217 1 14.46 7.71318e-16 3.615 -2.498e-16 7.16961e-15 -6.07153e-17 
218 1 16.2675 1.8075 3.615 5.96051e-15 1.80411e-15 -1.80411e-16 
219 1 16.2675 7.64721e-16 5.4225 5.21805e-15 6.59195e-15 7.63278e-16 
220 1 14.46 1.8075 5.4225 -1.7434e-16 1.34701e-15 1.89085e-16 
241 1 7.21638e-16 3.615 3.615 7.13318e-15 -1.31839e-16 -1.04083e-16 
242 1 1.8075 5.4225 3.615 1.36002e-15 9.62772e-17 -1.92554e-16 
243 1 1.8075 3.615 5.4225 1.38778e-15 -1.56125e-16 6.93889e-17 
244 1 7.23792e-16 5.4225 5.4225 6.02296e-15 8.04912e-16 8.32667e-16 
245 1 3.615 3.615 3.615 -9.15067e-17 -1.50487e-16 -8.58688e-17 
246 1 5.4225 5.4225 3.615 2.498e-16 2.06432e-16 -8.67362e-17 
247 1 5.4225 3.615 5.4225 2.23779e-16 -9.36751e-17 9.88792e-17 
248 1 3.615 5.4225 5.4225 -1.17961e-16 2.58474e-16 1.73472e-16 
249 1 7.23 3.615 3.615 -2.10552e-15 -6.76542e-17 -7.24247e-17 
250 1 9.0375 5.4225 3.615 6.57113e-15 2.30718e-16 -6.59195e-17 
251 1 9.0375 3.615 5.4225 6.62838e-15 -1.35308e-16 1.96024e-16 
252 1 7.23 5.4225 5.4225 -2.1684e-15 2.75821e-16 1.64799e-16 
253 1 10.845 3.615 3.615 -6.67001e-15 -1.71304e-16 -4.94396e-17 
254 1 12.6525 5.4225 3.615 1.71738e-16 3.24393e-16 -9.71445e-17 
255 1 12.6525 3.615 5.4225 2.23779e-16 -2.28983e-16 2.89699e-16 
256 1 10.845 5.4225 5.4225 -6.66134e-15 1.92554e-16 1.96024e-16 
257 1 14.46 3.615 3.615 -1.249e-16 -1.5786e-16 -1.79544e-16 
258 1 16.2675 5.4225 3.615 6.58154e-15 1.76942e-16 -2.77556e-17 
259 1 16.2675 3.615 5.4225 6.58501e-15 -9.71445e-17 2.22045e-16 
260 1 14.46 5.4225 5.4225 -1.44849e-16 3.96818e-16 3.29164e-16 
281 1 7.32409e-16 7.23 3.615 7.16094e-15 -2.16493e-15 -1.17961e-16 
282 1 1.8075 9.0375 3.615 1.9984e-15 5.95704e-15 -1.8735e-16 
283 1 1.8075 7.23 5.4225 1.4988e-15 -2.20657e-15 1.31839e-16 
284 1 7.73338e-16 9.0375 5.4225 5.50948e-15 6.64746e-15 8.53484e-16 
285 1 3.615 7.23 3.615 -9.19403e-17 -2.02052e-15 -1.0018e-16 
286 1 5.4225 9.0375 3.615 2.44596e-16 6.52603e-15 -6.59195e-17 
287 1 5.4225 7.23 5.4225 2.51535e-16 -2.13024e-15 1.38778e-16 
288 1 3.615 9.0375 5.4225 -1.17961e-16 6.55032e-15 2.08167e-16 
289 1 7.23 7.23 3.615 -2.25818e-15 -2.17534e-15 -4.46691e-17 
290 1 9.0375 9.0375 3.615 5.96918e-15 5.9848e-15 -6.59195e-17 
291 1 9.0375 7.23 5.4225 6.05939e-15 -2.80331e-15 2.32453e-16 
292 1 7.23 9.0375 5.4225 -2.80331e-15 5.93622e-15 1.9082e-16 
293 1 10.845 7.23 3.615 -6.11317e-15 -2.84278e-15 -1.32706e-16 
294 1 12.6525 9.0375 3.615 2.5327e-16 5.35336e-15 -8.67362e-17 
295 1 12.6525 7.23 5.4225 2.93168e-16 -2.16493e-15 3.38271e-16 
296 1 10.845 9.0375 5.4225 -6.19643e-15 6.00041e-15 2.1684e-16 
297 1 14.46 7.23 3.615 -1.80411e-16 -2.18922e-15 -1.24033e-16 
298 1 16.2675 9.0375 3.615 5.87724e-15 6.03337e-15 1.38778e-17 
299 1 16.2675 7.23 5.4225 5.8703e-15 -2.81719e-15 2.498e-16 
300 1 14.46 9.0375 5.4225 -6.76542e-17 5.34078e-15 3.58654e-16 
321 1 7.71183e-16 10.845 3.615 7.16094e-15 -5.4054e-15 -1.52656e-16 
322 1 1.8075 12.6525 3.615 1.36002e-15 2.1684e-16 -1.80411e-16 
323 1 1.8075 10.845 5.4225 2.02616e-15 -6.11663e-15 3.81639e-17 
324 1 7.76569e-16 12.6525 5.4225 6.05072e-15 9.15934e-16 7.56339e-16 
325 1 3.615 10.845 3.615 -1.50487e-16 -6.7342e-15 -1.0842e-16 
326 1 5.4225 12.6525 3.615 2.86229e-16 2.61943e-16 -2.01228e-16 
327 1 5.4225 10.845 5.4225 1.38778e-16 -6.6995e-15 2.55004e-16 
328 1 3.615 12.6525 5.4225 -2.5327e-16 3.22659e-16 3.64292e-16 
329 1 7.23 10.845 3.615 -2.81676e-15 -6.17735e-15 -1.18829e-16 
330 1 9.0375 12.6525 3.615 5.42101e-15 2.67147e-16 -3.1225e-17 
331 1 9.0375 10.845 5.4225 6.09061e-15 -6.25888e-15 2.32453e-16 
332 1 7.23 12.6525 5.4225 -2.25167e-15 2.63678e-16 3.33067e-16 
333 1 10.845 10.845 3.615 -6.21031e-15 -6.21898e-15 -4.0766e-17 
334 1 12.6525 12.6525 3.615 2.55004e-16 2.56739e-16 -1.35308e-16 
335 1 12.6525 10.845 5.4225 2.2031e-16 -5.6101e-15 3.69496e-16 
